rxns,rxnNames,median,mean,std,normalized_flux,Flux variability
t_0549,"PS synthase (1-18:0, 2-18:1), endoplasmic reticulum membrane",0.000102002302073485,0.000173317465410751,0.0010180243076782,0.000208465771660505,998.04052161959
t_0550,"PS synthase (1-18:0, 2-18:2), endoplasmic reticulum membrane",0,9.75022211875213E-05,0.00118814467424698,0,#DIV/0!
t_0557,"TAG lipase (1-16:0, 2-18:2, 3-18:1), lipid particle",0,0.000136576681297416,0.00314336023456388,0,#DIV/0!
t_0566,"TAG lipase (1-18:0, 2-18:2, 3-18:1), lipid particle",0,0.000129623541358543,0.00313443219140753,0,#DIV/0!
t_0570,"1-monoglyceride (16:0) transport, ER membrane-lipid particle",0,0.000142242581713303,0.00303580479561136,0,#DIV/0!
t_0571,"1-monoglyceride (18:0) transport, ER membrane-lipid particle",0,7.86045154497207E-05,0.00135392206005801,0,#DIV/0!
t_0572,"1-monoglyceride (16:0) transport, ER membrane-vacuolar membrane",0,-0.000142242581713303,0.00303580479561136,0,#DIV/0!
t_0573,"1-monoglyceride (18:0) transport, ER membrane-vacuolar membrane",0,-7.86045154497207E-05,0.00135392206005801,0,#DIV/0!
t_0574,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1) transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
t_0575,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
t_0577,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1) transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
t_0578,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
t_0581,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-cell envelope",0,0.00133031269050591,0.0367578058237537,0,#DIV/0!
t_0584,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-cell envelope",0,0.00103707774257261,0.0372348014134258,0,#DIV/0!
t_0587,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-Golgi membrane",0,0.000752429667600821,0.0162769306888036,0,#DIV/0!
t_0590,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-Golgi membrane",0,0.00108134678210516,0.019476108936163,0,#DIV/0!
t_0593,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-nucleus",0,0.000522693383056858,0.0157519158145795,0,#DIV/0!
t_0596,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-nucleus",0,0.000760283208903215,0.0189928181359131,0,#DIV/0!
t_0599,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane",0,1.05820656465624E-06,8.32334961371697E-06,0,#DIV/0!
t_0602,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane",0,1.22874841408829E-06,8.56383356809042E-06,0,#DIV/0!
t_0605,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:2) transport, vacuolar membrane-cytoplasm",0,0,0,0,#DIV/0!
t_0608,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:2) transport, vacuolar membrane-cytoplasm",0,0,0,0,#DIV/0!
t_0611,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:2) transport, vacuolar membrane-cell envelope",0,1.06651205521658E-07,3.36724273880792E-06,0,#DIV/0!
t_0614,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:2) transport, vacuolar membrane-cell envelope",0,7.93233723380193E-08,2.99039888743884E-06,0,#DIV/0!
t_0616,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1) transport, vacuolar membrane-endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0617,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:2) transport, vacuolar membrane-endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0619,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1) transport, vacuolar membrane-endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0620,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:2) transport, vacuolar membrane-endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0623,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:2) transport, vacuolar membrane-Golgi membrane",0,9.51555359134579E-07,7.62514357119942E-06,0,#DIV/0!
t_0626,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:2) transport, vacuolar membrane-Golgi membrane",0,1.14942504175027E-06,8.03611415138918E-06,0,#DIV/0!
t_0628,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cytoplasm-cell envelope",0,0.000712496045175115,0.01838370381747,0,#DIV/0!
t_0629,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2) transport, cytoplasm-cell envelope",0,0.000522693383056858,0.0157519158145795,0,#DIV/0!
t_0631,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cytoplasm-cell envelope",0,0.000616865891873808,0.0170985643317706,0,#DIV/0!
t_0632,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2) transport, cytoplasm-cell envelope",0,0.000760283208903215,0.0189928181359131,0,#DIV/0!
t_0634,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cytoplasm-endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0635,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2) transport, cytoplasm-endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0637,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cytoplasm-endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0638,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2) transport, cytoplasm-endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0640,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cytoplasm-nucleus",0,-0.000712496045175115,0.01838370381747,0,#DIV/0!
t_0641,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2) transport, cytoplasm-nucleus",0,-0.000522693383056858,0.0157519158145795,0,#DIV/0!
t_0643,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cytoplasm-nucleus",0,-0.000616865891873808,0.0170985643317706,0,#DIV/0!
t_0644,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2) transport, cytoplasm-nucleus",0,-0.000760283208903215,0.0189928181359131,0,#DIV/0!
t_0647,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2) transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
t_0650,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2) transport, cell envelope-cytoplasm",0,0,0,0,#DIV/0!
t_0652,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) transport, cell envelope-endoplasmic reticulum membrane",0,0.00192795901880406,0.0397150886198671,0,#DIV/0!
t_0653,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2) transport, cell envelope-endoplasmic reticulum membrane",0,0.00185311272476829,0.0389642112303407,0,#DIV/0!
t_0655,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) transport, cell envelope-endoplasmic reticulum membrane",0,0.00168034506507763,0.0369635467912685,0,#DIV/0!
t_0656,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2) transport, cell envelope-endoplasmic reticulum membrane",0,0.00179744027484816,0.0382985204645938,0,#DIV/0!
t_0658,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-lipid particle",0,0.000131177172361534,0.00337279466366577,0,#DIV/0!
t_0659,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-lipid particle",0,0.000114251555587491,0.00319696051443544,0,#DIV/0!
t_0661,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-lipid particle",0,5.67860268954773E-05,0.00240190871527642,0,#DIV/0!
t_0662,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-lipid particle",0,4.18085389334842E-05,0.0026275037852028,0,#DIV/0!
t_0665,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-Golgi membrane",0,-0.000753381222959956,0.0162769166363849,0,#DIV/0!
t_0668,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-Golgi membrane",0,-0.00108249620714691,0.0194761321153975,0,#DIV/0!
t_0670,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane",0,-0.00107606867965436,0.0183739714479784,0,#DIV/0!
t_0671,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane",0,-0.00102114609980804,0.0178399174501153,0,#DIV/0!
t_0673,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane",0,-0.000413971303765367,0.0114286143210705,0,#DIV/0!
t_0674,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane",0,-0.000691004405804887,0.0147096488991627,0,#DIV/0!
t_0676,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane",0,-0.00482521478760407,0.0239050266856481,0,#DIV/0!
t_0677,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane",0,-0.00167559758697327,0.029554100622629,0,#DIV/0!
t_0679,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane",0,-0.00161101680264969,0.0201330012153143,0,#DIV/0!
t_0680,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane",0,-0.0014518373542876,0.0277979200252629,0,#DIV/0!
t_0682,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-nucleus",0,0,0,0,#DIV/0!
t_0683,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-nucleus",0,0,0,0,#DIV/0!
t_0685,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-nucleus",0,0,0,0,#DIV/0!
t_0686,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-nucleus",0,0,0,0,#DIV/0!
t_0688,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
t_0689,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
t_0691,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
t_0692,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-cytoplasm",0,0,0,0,#DIV/0!
t_0694,"phosphatidate (1-16:0, 2-18:1) transport, ER membrane-cell envelope",0,-0.000974646612641768,0.0141930083771964,0,#DIV/0!
t_0695,"phosphatidate (1-16:0, 2-18:2) transport, ER membrane-cell envelope",0,-0.000725469094010256,0.0119739924324381,0,#DIV/0!
t_0697,"phosphatidate (1-18:0, 2-18:1) transport, ER membrane-cell envelope",0,-0.000664416543087341,0.011936040522958,0,#DIV/0!
t_0698,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-cell envelope",0,-0.000846685341545018,0.0134485825198658,0,#DIV/0!
t_0701,"phosphatidate (1-16:0, 2-18:2) transport, ER membrane-Golgi membrane",0,0,0,0,#DIV/0!
t_0704,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-Golgi membrane",0,0,0,0,#DIV/0!
t_0707,"phosphatidate (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane",0,0.0010241178870507,0.0178401012587935,0,#DIV/0!
t_0709,"phosphatidate (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane",0,0.000413971303765367,0.0114286143210705,0,#DIV/0!
t_0710,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane",0,0.000691004405804887,0.0147096488991627,0,#DIV/0!
t_0713,"phosphatidate (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane",0,0.00167559758697327,0.029554100622629,0,#DIV/0!
t_0716,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane",0,0.0014518373542876,0.0277979200252629,0,#DIV/0!
t_0718,"phosphatidate (1-16:0, 2-18:1) transport, ER membrane-lipid particle",-0.00431709669782687,-0.00385443501488107,0.00447530936543611,-0.00882300571801935,-103.664793232194
t_0719,"phosphatidate (1-16:0, 2-18:2) transport, ER membrane-lipid particle",0,-0.000174288672093328,0.00261253176431461,0,#DIV/0!
t_0721,"phosphatidate (1-18:0, 2-18:1) transport, ER membrane-lipid particle",-0.000277875333810167,-0.000892329487480963,0.00135221626144008,-0.000567903809135841,-486.62694989828
t_0722,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-lipid particle",0,-8.70988842509761E-05,0.00138627651492486,0,#DIV/0!
t_0725,"phosphatidylcholine (1-16:0, 2-18:2) transport, ER membrane-cell envelope",0,0.000725469094010256,0.0119739924324381,0,#DIV/0!
t_0728,"phosphatidylcholine (1-18:0, 2-18:2) transport, ER membrane-cell envelope",0,0.000846685341545018,0.0134485825198658,0,#DIV/0!
t_0731,"phosphatidylcholine (1-16:0, 2-18:2) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
t_0734,"phosphatidylcholine (1-18:0, 2-18:2) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
t_0737,"phosphatidylcholine (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane",0,0,0,0,#DIV/0!
t_0740,"phosphatidylcholine (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane",0,0,0,0,#DIV/0!
t_0743,"phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-cell envelope",0,0,0,0,#DIV/0!
t_0746,"phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-cell envelope",0,0,0,0,#DIV/0!
t_0749,"phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-lipid particle",0,-1.09200403302765E-06,0.000288089808370258,0,#DIV/0!
t_0752,"phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-lipid particle",0,3.74510740016945E-07,6.13446236334081E-06,0,#DIV/0!
t_0754,"phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane",-8.497971283713E-05,-0.000156294016043895,0.00116684077684174,-0.000173676094087738,-1373.08157192538
t_0755,"phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane",0,-0.000105181544818837,0.00109375818664825,0,#DIV/0!
t_0757,"phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane",-0.000102002302073485,-0.000150821903837356,0.000908619211727863,-0.000208465771660505,-890.783044360382
t_0758,"phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane",0,-7.19460215717796E-05,0.00103427865426903,0,#DIV/0!
t_0760,"phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane",0,-2.16422115537489E-05,0.000611980165592566,0,#DIV/0!
t_0761,"phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane",0,-2.99109232742921E-05,0.000722069176396301,0,#DIV/0!
t_0763,"phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane",0,-1.59807843264664E-05,0.000459416268914177,0,#DIV/0!
t_0764,"phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane",0,-1.95312172074633E-05,0.000585238431101793,0,#DIV/0!
t_0767,"phosphatidyl-L-serine (1-16:0, 2-18:2) transport, ER membrane-cell envelope",0,0,0,0,#DIV/0!
t_0770,"phosphatidyl-L-serine (1-18:0, 2-18:2) transport, ER membrane-cell envelope",0,0,0,0,#DIV/0!
t_0773,"phosphatidyl-L-serine (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane",0,0.000105181544818837,0.00109375818664825,0,#DIV/0!
t_0776,"phosphatidyl-L-serine (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane",0,7.19460215717796E-05,0.00103427865426903,0,#DIV/0!
t_0779,"phosphatidyl-L-serine (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane",0,2.99109232742921E-05,0.000722069176396301,0,#DIV/0!
t_0782,"phosphatidyl-L-serine (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane",0,1.95312172074633E-05,0.000585238431101793,0,#DIV/0!
t_0787,"TAG (1-16:0, 2-18:2, 3-16:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
t_0788,"TAG (1-16:0, 2-18:2, 3-18:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
t_0789,"TAG (1-16:0, 2-18:2, 3-18:1) transport, ER membrane-lipid particle",0,4.4453889349822E-05,0.00189183993757529,0,#DIV/0!
t_0796,"TAG (1-18:0, 2-18:2, 3-16:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
t_0797,"TAG (1-18:0, 2-18:2, 3-18:0) transport, ER membrane-lipid particle",0,0,0,0,#DIV/0!
t_0798,"TAG (1-18:0, 2-18:2, 3-18:1) transport, ER membrane-lipid particle",0,6.15910657665176E-05,0.00218289238638807,0,#DIV/0!
t_0802,"1-acyl-sn-glycerol 3-phosphate (16:0) transport, ER membrane-vacuolar membrane",0,0.000142242581713303,0.00303580479561136,0,#DIV/0!
t_0803,"1-acyl-sn-glycerol 3-phosphate (18:0) transport, ER membrane-vacuolar membrane",0,7.86045154497207E-05,0.00135392206005801,0,#DIV/0!
t_0874,"linoleate transport, cytoplasm-endoplasmic reticulum membrane",-0.00322291172149337,-0.00309543929342952,0.000616362346221053,-0.00658678054668582,-19.1243943205325
t_0875,"linolenate transport, cytoplasm-endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0879,"linoleate transport, cytoplasm-cell envelope",0,0,0,0,#DIV/0!
t_0880,"linolenate transport, cytoplasm-cell envelope",0,0,0,0,#DIV/0!
t_0881,arabinitol 4-dehydrogenase,0,-0.000700846965303968,0.00299827972282931,0,#DIV/0!
t_0882,L-xylulose reductase,0,-0.000700846965303968,0.00299827972282931,0,#DIV/0!
t_0886,"CDP-diacylglycerol synthase (1-18:1, 2-18:1), endoplasmic reticulum membrane",0,0,2.51227355071207E-17,0,#DIV/0!
t_0887,"CDP-diacylglycerol synthase (1-18:1, 2-18:2), endoplasmic reticulum membrane",0,5.73638117850737E-14,5.73632788261012E-12,0,#DIV/0!
t_0892,"CDP-diacylglycerol synthase (1-18:1, 2-18:1), mitochondrial membrane",0,-3.5527136788005E-19,3.5527136788005E-17,0,#DIV/0!
t_0893,"CDP-diacylglycerol synthase (1-18:1, 2-18:2), mitochondrial membrane",0,-5.32907051820075E-19,3.07643257802468E-17,0,#DIV/0!
t_0898,"cholinephosphotransferase (1-18:1, 2-18:1), endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0899,"cholinephosphotransferase (1-18:1, 2-18:2), endoplasmic reticulum membrane",0,0,0,0,#DIV/0!
t_0902,"CL (1-16:0, 2-18:1, 3-18:1, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0903,"CL (1-16:0, 2-18:1, 3-18:1, 4-18:2) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0904,"CL (1-16:0, 2-18:2, 3-16:0, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0906,"CL (1-16:0, 2-18:2, 3-18:1, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0907,"CL (1-16:0, 2-18:2, 3-18:1, 4-18:2) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0908,"CL (1-18:1, 2-18:1, 3-16:0, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0909,"CL (1-18:1, 2-18:1, 3-16:0, 4-18:2) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0910,"CL (1-18:1, 2-18:1, 3-18:1, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0911,"CL (1-18:1, 2-18:1, 3-18:1, 4-18:2) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0912,"CL (1-18:1, 2-18:2, 3-16:0, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0913,"CL (1-18:1, 2-18:2, 3-16:0, 4-18:2) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0914,"CL (1-18:1, 2-18:2, 3-18:1, 4-18:1) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0915,"CL (1-18:1, 2-18:2, 3-18:1, 4-18:2) phospholipase (1-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0916,"CL (1-16:0, 2-18:1, 3-16:0, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0917,"CL (1-16:0, 2-18:1, 3-16:0, 4-18:2) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0918,"CL (1-16:0, 2-18:1, 3-18:1, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0919,"CL (1-16:0, 2-18:1, 3-18:1, 4-18:2) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0920,"CL (1-16:0, 2-18:2, 3-16:0, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0921,"CL (1-16:0, 2-18:2, 3-16:0, 4-18:2) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0922,"CL (1-16:0, 2-18:2, 3-18:1, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0923,"CL (1-16:0, 2-18:2, 3-18:1, 4-18:2) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0926,"CL (1-18:1, 2-18:1, 3-18:1, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0927,"CL (1-18:1, 2-18:1, 3-18:1, 4-18:2) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0928,"CL (1-18:1, 2-18:2, 3-16:0, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0930,"CL (1-18:1, 2-18:2, 3-18:1, 4-18:1) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0931,"CL (1-18:1, 2-18:2, 3-18:1, 4-18:2) phospholipase (3-position), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0934,"CL synthase (1-16:0, 2-18:1, 3-18:1, 4-18:1), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0935,"CL synthase (1-16:0, 2-18:1, 3-18:1, 4-18:2), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0936,"CL synthase (1-16:0, 2-18:2, 3-16:0, 4-18:1), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0938,"CL synthase (1-16:0, 2-18:2, 3-18:1, 4-18:1), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0939,"CL synthase (1-16:0, 2-18:2, 3-18:1, 4-18:2), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0940,"CL synthase (1-18:1, 2-18:1, 3-16:0, 4-18:1), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0941,"CL synthase (1-18:1, 2-18:1, 3-16:0, 4-18:2), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0942,"CL synthase (1-18:1, 2-18:1, 3-18:1, 4-18:1), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0943,"CL synthase (1-18:1, 2-18:1, 3-18:1, 4-18:2), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0944,"CL synthase (1-18:1, 2-18:2, 3-16:0, 4-18:1), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0945,"CL synthase (1-18:1, 2-18:2, 3-16:0, 4-18:2), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0946,"CL synthase (1-18:1, 2-18:2, 3-18:1, 4-18:1), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0947,"CL synthase (1-18:1, 2-18:2, 3-18:1, 4-18:2), mitochondrial membrane",0,0,0,0,#DIV/0!
t_0952,"DAG kinase (1-18:1, 2-18:1), endoplasmic reticulum membrane",0,0.00133284100087504,0.0350578868085259,0,#DIV/0!
t_0953,"DAG kinase (1-18:1, 2-18:2), endoplasmic reticulum membrane",0,0.00104538940072605,0.0315039110232409,0,#DIV/0!
t_0958,"DAG lipase (1-18:1, 2-18:1), lipid particle",0,0,0,0,#DIV/0!
t_0959,"DAG lipase (1-18:1, 2-18:2), lipid particle",0,0,0,0,#DIV/0!
t_0964,"DGPP phosphatase (1-18:1, 2-18:1), vacuolar membrane",0,0.000380141602580681,0.0190042285679741,0,#DIV/0!
t_0965,"DGPP phosphatase (1-18:1, 2-18:2), vacuolar membrane",0,0.000569132973446816,0.0232290299766694,0,#DIV/0!
t_0967,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:2), endoplasmic reticulum membrane",0.00713640108770842,0.00458060605452025,0.00335670035376778,0.0145849194516829,47.0363186221314
t_0969,"diacylglycerol acyltransferase (1-16:0, 2-18:2, 3-18:2), endoplasmic reticulum membrane",0,0.000940440362404239,0.00153233573308466,0,#DIV/0!
t_0971,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:2), endoplasmic reticulum membrane",0.000859032448814604,0.000468407665854405,0.00044961288975903,0.0017556354972708,52.3394535770401
t_0973,"diacylglycerol acyltransferase (1-18:0, 2-18:2, 3-18:2), endoplasmic reticulum membrane",0,7.77492963219006E-05,0.000250253333334333,0,#DIV/0!
t_0974,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:1), endoplasmic reticulum membrane",0,8.43408165481773E-05,0.000562769627782905,0,#DIV/0!
t_0975,"diacylglycerol acyltransferase (1-18:1, 2-18:1, 3-18:2), endoplasmic reticulum membrane",0,8.98198348728229E-05,0.000499799145528573,0,#DIV/0!
t_0976,"diacylglycerol acyltransferase (1-18:1, 2-18:2, 3-18:1), endoplasmic reticulum membrane",0,8.61368470272774E-05,0.000484452158048108,0,#DIV/0!
t_0977,"diacylglycerol acyltransferase (1-18:1, 2-18:2, 3-18:2), endoplasmic reticulum membrane",0,7.8610226869363E-05,0.000474715022850576,0,#DIV/0!
t_0979,"diacylglycerol acyltransferase (1-16:0, 2-18:1, 3-18:2), lipid particle",0,7.79503904763028E-05,0.00234927308484285,0,#DIV/0!
t_0981,"diacylglycerol acyltransferase (1-16:0, 2-18:2, 3-18:2), lipid particle",0,9.91904199190143E-05,0.00265009586682659,0,#DIV/0!
t_0983,"diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-18:2), lipid particle",0,0.000134037482001234,0.00307711251335027,0,#DIV/0!
t_0985,"diacylglycerol acyltransferase (1-18:0, 2-18:2, 3-18:2), lipid particle",0,7.14929425166497E-05,0.00225602188789916,0,#DIV/0!
