proteinId	kogid
455477	KOG4188
498532	KOG4191
458404	KOG4197
488142	KOG4197
498733	KOG4197
539238	KOG4197
488502	KOG4201
25258	KOG4203
491391	KOG4203
492276	KOG4203
25258	KOG4203
491391	KOG4203
492276	KOG4203
537614	KOG4204
173245	KOG4205
484960	KOG4206
486492	KOG4206
479069	KOG4208
479687	KOG4209
487777	KOG4209
465731	KOG4210
499983	KOG4210
489715	KOG4224
452583	KOG4225
434519	KOG4230
500179	KOG4232
480595	KOG4234
477582	KOG4253
476068	KOG4254
477210	KOG4265
484774	KOG4265
481457	KOG4267
78832	KOG4269
478482	KOG4269
493669	KOG4270
481244	KOG4288
477415	KOG4299
478723	KOG4302
478723	KOG4302
195549	KOG4305
486709	KOG4305
496985	KOG4305
501038	KOG4305
480425	KOG4308
521481	KOG4313
511803	KOG4315
536087	KOG4317
498460	KOG4324
536189	KOG4328
494772	KOG4341
390323	KOG4342
493323	KOG4342
496669	KOG4342
501477	KOG4344
496575	KOG4346
498520	KOG4347
478300	KOG4363
112412	KOG4372
481874	KOG4372
487975	KOG4373
505227	KOG4379
437977	KOG4386
233016	KOG4388
128521	KOG4389
470186	KOG4389
543924	KOG4389
437770	KOG4390
483741	KOG4391
248705	KOG4392
528729	KOG4397
487471	KOG4400
540265	KOG4400
481430	KOG4406
481430	KOG4406
315259	KOG4409
338461	KOG4411
154015	KOG4412
487854	KOG4417
350032	KOG4419
485453	KOG4419
505735	KOG4438
497721	KOG4442
493112	KOG4453
491383	KOG4455
492159	KOG4460
492159	KOG4460
509787	KOG4463
484890	KOG4464
545703	KOG4469
487084	KOG4472
5947	KOG4473
297531	KOG4473
170091	KOG4476
365833	KOG4476
170091	KOG4476
365833	KOG4476
496086	KOG4480
481260	KOG4483
217398	KOG4484
164433	KOG4491
501467	KOG4492
497001	KOG4493
507939	KOG4497
287012	KOG4498
481299	KOG4498
486684	KOG4498
505981	KOG4499
505981	KOG4499
491845	KOG4503
478228	KOG4504
478228	KOG4504
443920	KOG4505
478154	KOG4505
524161	KOG4505
434646	KOG4510
508442	KOG4510
480580	KOG4513
440646	KOG4519
489716	KOG4520
483699	KOG4521
483699	KOG4521
462707	KOG4524
494625	KOG4526
487363	KOG4532
162795	KOG4533
478770	KOG4534
477511	KOG4539
478152	KOG4540
478152	KOG4540
229375	KOG4547
478955	KOG4548
502014	KOG4549
489564	KOG4550
512224	KOG4551
512224	KOG4551
479676	KOG4554
493596	KOG4562
543393	KOG4562
488128	KOG4563
488128	KOG4563
500171	KOG4567
495464	KOG4569
506962	KOG4573
434941	KOG4574
459472	KOG4580
499844	KOG4580
459472	KOG4580
499844	KOG4580
476816	KOG4582
495034	KOG4582
252298	KOG4589
493550	KOG4592
499005	KOG4593
495549	KOG4595
494357	KOG4600
481155	KOG4603
485361	KOG4604
490672	KOG4612
4549	KOG4614
495655	KOG4618
493614	KOG4623
503572	KOG4623
478891	KOG4624
216717	KOG4626
216717	KOG4626
216717	KOG4626
9476	KOG4628
491301	KOG4628
482766	KOG4629
478810	KOG4635
508056	KOG4639
479146	KOG4645
370836	KOG4650
481789	KOG4650
496946	KOG4650
513628	KOG4650
538045	KOG4652
68507	KOG4655
491638	KOG4656
476840	KOG4657
234866	KOG4660
498925	KOG4660
483644	KOG4661
472810	KOG4672
462390	KOG4674
476819	KOG4679
200490	KOG4680
477872	KOG4682
479867	KOG4685
491066	KOG4686
500400	KOG4686
489245	KOG4689
499040	KOG4690
496841	KOG4696
478587	KOG4697
482961	KOG4698
490663	KOG4698
34674	KOG4699
482244	KOG4704
378139	KOG4705
476484	KOG4708
487510	KOG4709
477058	KOG4711
482798	KOG4711
493413	KOG4711
501210	KOG4711
52336	KOG4718
497141	KOG4719
497141	KOG4719
479390	KOG4727
214561	KOG4730
517274	KOG4733
482237	KOG4747
427514	KOG4749
491779	KOG4751
478495	KOG4754
488827	KOG4754
491237	KOG4754
487469	KOG4759
484465	KOG4760
263012	KOG4765
480422	KOG4766
476133	KOG4771
538024	KOG4772
480820	KOG4773
68874	KOG4774
501175	KOG4776
540246	KOG4777
484012	KOG4779
486108	KOG4780
467992	KOG4781
116604	KOG4784
495309	KOG4792
488328	KOG4812
9901	KOG4813
378509	KOG4821
392954	KOG4821
210209	KOG4829
267139	KOG4835
475959	KOG4840
179715	KOG4842
499088	KOG4843
