LogFC_ATS_AC_wo,Reaction,NAME,EQUATION,SUBSYSTEM
1.70497568849365,r_1687,citrate(3-) exchange,citrate[e] =>,
2.4004708085807,r_1689,citrate/malate antiport,(S)-malate[c] + citrate[p] <=> (S)-malate[p] + citrate[c],
2.2115099736337,r_1703,cytidylate kinase (CMP),ATP[c] + CMP[c] => ADP[c] + CDP[c],
2.36573905246865,r_1704,cytidylate kinase (dCMP),ATP[c] + dCMP[c] <=> ADP[c] + dCDP[c],
2.63985045799603,r_1727,decanoate exchange,decanoate[e] =>,
2.21170438588939,r_1729,deoxyadenylate kinase,ATP[c] + dAMP[c] <=> ADP[c] + dADP[c],
2.37939667403971,r_1749,dTTP exchange,dTTP[e] =>,
1.69204808222875,r_1753,episterol exchange,episterol[e] =>,
1.72668163886313,r_1757,ergosterol exchange,ergosterol[e] =>,
2.12007295968889,r_1761,ethanol exchange,ethanol[e] =>,
1.69204808294284,r_1788,fecosterol exchange,fecosterol[e] =>,
1.20586179335513,r_1794,formate transport,formate[m] => formate[c],
1.7049756884558,r_1798,fumarate(2-) exchange,fumarate[e] =>,
2.2636345768247,r_1808,glycerol exchange,glycerol[e] <=>,
1.90524578830129,r_1810,glycine exchange,L-glycine[e] =>,
1.60710122241395,r_1815,glyoxylate exchange,glyoxylate[e] =>,
2.21153247321156,r_1829,H+ diffusion,H+[c] <=> H+[n],
1.60638286714307,r_1838,homocitrate synthase,2-oxoglutarate[m] + acetyl-CoA[m] + H2O[m] => coenzyme A[m] + H+[m] + homocitrate[m],2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Lysine biosynthesis;Pyruvate metabolism
2.36438418445599,r_1843,indol-3-ylacetaldehyde exchange,indol-3-ylacetaldehyde[e] =>,
2.16173096552793,r_1865,isoamylol exchange,isoamylol[e] =>,
2.14995091280928,r_1866,isobutanol exchange,isobutanol[e] =>,
2.15531740924487,r_1870,isobutyraldehyde exchange,isobutyraldehyde[e] =>,
2.1200131876386,r_1873,L-alanine exchange,L-alanine[e] =>,
2.2002500337248,r_1874,L-alanine transport,L-alanine[m] => L-alanine[c],
2.14995091290122,r_1875,L-arabinitol exchange,L-arabinitol[e] =>,
2.30881476012965,r_1879,L-arginine exchange,L-arginine[e] =>,
1.98781470174118,r_1880,L-asparagine exchange,L-asparagine[e] =>,
1.78777237189274,r_1881,L-aspartate exchange,L-aspartate[e] =>,
1.9091955417386,r_1882,L-carnitine transport,(R)-carnitine[m] => (R)-carnitine[c],
2.59242157241914,r_1883,L-cysteine exchange,L-cysteine[e] =>,
2.29314521001991,r_1887,L-glutamate 5-semialdehyde dehydratase,L-glutamic 5-semialdehyde[c] <=> 1-pyrroline-5-carboxylate[c] + H+[c] + H2O[c],
1.96801009419056,r_1889,L-glutamate exchange,L-glutamate[e] =>,
2.02373243868893,r_1891,L-glutamine exchange,L-glutamine[e] =>,
2.23031557356816,r_1893,L-histidine exchange,L-histidine[e] =>,
2.27474637453216,r_1896,L-homoserine transport,L-homoserine[e] =>,
2.32777917324924,r_1897,L-isoleucine exchange,L-isoleucine[e] =>,
2.19650476372942,r_1899,L-leucine exchange,L-leucine[e] =>,
2.35442003816282,r_1900,L-lysine exchange,L-lysine[e] =>,
2.53217910300751,r_1902,L-methionine exchange,L-methionine[e] =>,
2.306712944527,r_1903,L-phenylalanine exchange,L-phenylalanine[e] =>,
2.29314521001945,r_1904,L-proline exchange,L-proline[e] =>,
1.97684572278675,r_1906,L-serine exchange,L-serine[e] =>,
2.33104722254156,r_1911,L-threonine exchange,L-threonine[e] =>,
2.34965346193199,r_1912,L-tryptophan exchange,L-tryptophan[e] =>,
2.28222337062273,r_1913,L-tyrosine exchange,L-tyrosine[e] =>,
2.19363874706239,r_1914,L-valine exchange,L-valine[e] =>,
1.60025392946997,r_1915,lanosterol exchange,lanosterol[e] =>,
1.42638289152232,r_1965,NH3 transport,ammonium[c] <=> ammonium[m],
1.9091955417386,r_1976,O-acetylcarnintine transport into mitochondria,O-acetylcarnitine[c] => O-acetylcarnitine[m],
2.64391717987873,r_1978,O2 transport,oxygen[c] <=> oxygen[m],
2.29314520994348,r_1987,ornithine exchange,ornithine[e] =>,
1.60710122245032,r_1989,oxaloacetate(2-) exchange,oxaloacetate[e] =>,
2.38657629488933,r_1993,palmitate exchange,palmitate[e] =>,
2.45958370713163,r_1994,palmitoleate exchange,palmitoleate[e] =>,
2.37889469894748,r_2005,phosphate exchange,phosphate[e] <=>,
2.29314520996911,r_2024,putrescine exchange,putrescine[e] =>,
1.77516480613844,r_2033,pyruvate exchange,pyruvate[e] =>,
1.60025392945477,r_2054,"squalene-2,3-epoxide transport","(S)-2,3-epoxysqualene[er] <=> (S)-2,3-epoxysqualene[c]",
2.39034857205091,r_2055,stearate exchange,stearate[e] =>,
1.93356009373399,r_2056,succinate exchange,succinate[e] =>,
2.52206716716122,r_2060,sulphate exchange,sulphate[e] <=>,
2.5220671671605,r_2061,sulphite exchange,sulphite[e] =>,
1.67759859097212,r_2072,threonine transport,L-threonine[c] => L-threonine[m],
2.35346332985206,r_2083,tryptophol exchange,tryptophol[e] =>,
1.84511923394219,r_2091,urea exchange,urea[e] =>,
2.21153247311552,r_2099,water diffusion,H2O[c] <=> H2O[v],
2.1975455416807,r_2104,xylitol exchange,xylitol[e] =>,
1.74845713612552,r_2106,zymosterol exchange,zymosterol[e] =>,
2.36438418445713,r_2118,tryptophan transaminase,keto-phenylpyruvate[c] + L-tryptophan[c] => indole-3-pyruvate[c] + L-phenylalanine[c],"Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Phenylalanine metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis;Tyrosine metabolism"
2.21153247311719,r_2126,sedoheptulose bisphosphatase,"sedoheptulose 1,7-bisphosphate[c] => phosphate[c] + sedoheptulose 7-phosphate[c]","Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon metabolism;Gluconeogenesis;Glycine, serine and threonine metabolism;Glycolysis"
2.21153247314639,r_2129,proton leak,H+[c] => H+[m],
1.22166745814078,r_2131,isocitrate dehydrogenase,isocitrate[m] + NADP(+)[m] => 2-oxoglutarate[m] + carbon dioxide[m] + NADPH[m],2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon metabolism;Citrate cycle (TCA cycle);Glutathione metabolism;Peroxisome
1.6330284722363,r_2134,14-demethyllanosterol exchange,14-demethyllanosterol[e] =>,
1.71328175943109,r_2137,"ergosta-5,7,22,24(28)-tetraen-3beta-ol exchange","ergosta-5,7,22,24(28)-tetraen-3beta-ol[e] =>",
2.03731527793041,r_2140,fatty-acyl-CoA synthase (n-C16:0CoA),acetyl-CoA[c] + 21 H+[c] + 7 malonyl-CoA[c] + 14 NADPH[c] => 7 carbon dioxide[c] + 7 coenzyme A[c] + 7 H2O[c] + 14 NADP(+)[c] + palmitoyl-CoA[c],Fatty acid biosynthesis;Fatty acid metabolism
2.04238650346528,r_2141,fatty-acyl-CoA synthase (n-C18:0CoA),acetyl-CoA[c] + 24 H+[c] + 8 malonyl-CoA[c] + 16 NADPH[c] => 8 carbon dioxide[c] + 8 coenzyme A[c] + 8 H2O[c] + 16 NADP(+)[c] + stearoyl-CoA[c],Fatty acid biosynthesis;Fatty acid metabolism
2.45958370712762,r_2182,"palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA), ER membrane",H+[erm] + palmitoyl-CoA[erm] + oxygen[erm] + NADH[erm] => 2 H2O[erm] + palmitoleoyl-CoA(4-)[erm] + NAD[erm],Biosynthesis of unsaturated fatty acids;Fatty acid metabolism
2.44071192047092,r_2183,"stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA), ER membrane",H+[erm] + stearoyl-CoA[erm] + oxygen[erm] + NADH[erm] => 2 H2O[erm] + NAD[erm] + oleoyl-CoA[erm],Biosynthesis of unsaturated fatty acids;Fatty acid metabolism
2.44071192051092,r_2189,oleate exchange,oleate[e] =>,
2.43424066586257,r_2221,fatty acyl-CoA transport via ABC system (C16:0),ATP[c] + H2O[c] + palmitoyl-CoA[c] => ADP[c] + H+[c] + palmitoyl-CoA[p] + phosphate[c],ABC transporters;Peroxisome
2.43360278749081,r_2223,fatty acyl-CoA transport via ABC system (C18:0),ATP[c] + H2O[c] + stearoyl-CoA[c] => ADP[c] + H+[c] + phosphate[c] + stearoyl-CoA[p],ABC transporters;Peroxisome
2.4342128336628,r_2224,fatty acyl-CoA transport via ABC system (C18:1),ATP[c] + H2O[c] + oleoyl-CoA[c] => ADP[c] + H+[c] + oleoyl-CoA[p] + phosphate[c],ABC transporters;Peroxisome
2.43421283366195,r_2231,"octadecenoate (n-C18:1) transport, cytoplasm-peroxisome",oleate[c] <=> oleate[p],
2.39525305735071,r_2236,acyl-CoA oxidase (butanoyl-CoA),oxygen[p] + butanoyl-CoA[p] => hydrogen peroxide[p] + but-2-enoyl-CoA[p],Biosynthesis of secondary metabolites;Biosynthesis of unsaturated fatty acids;Fatty acid degradation;Fatty acid metabolism;Peroxisome
2.39525305735071,r_2237,acyl-CoA oxidase (hexanoyl-CoA),oxygen[p] + hexanoyl-CoA[p] => hydrogen peroxide[p] + trans-hex-2-enoyl-CoA[p],Biosynthesis of secondary metabolites;Biosynthesis of unsaturated fatty acids;Fatty acid degradation;Fatty acid metabolism;Peroxisome
2.39525305735071,r_2238,acyl-CoA oxidase (octanoyl-CoA),octanoyl-CoA[p] + oxygen[p] => hydrogen peroxide[p] + trans-oct-2-enoyl-CoA[p],Biosynthesis of secondary metabolites;Biosynthesis of unsaturated fatty acids;Fatty acid degradation;Fatty acid metabolism;Peroxisome
2.39525305735071,r_2248,2-enoyl-CoA hydratase (3-hydroxydecanoyl-CoA),H2O[p] + trans-dec-2-enoyl-CoA[p] => (R)-3-hydroxydecanoyl-CoA[p],
2.43727351487948,r_2249,2-enoyl-CoA hydratase (3-hydroxydodecanoyl-CoA),H2O[p] + trans-dodec-2-enoyl-CoA[p] => (R)-3-hydroxylauroyl-CoA[p],
2.43727351487948,r_2250,2-enoyl-CoA hydratase (3-hydroxytetradecanoyl-CoA),H2O[p] + trans-tetradec-2-enoyl-CoA[p] => (S)-3-hydroxytetradecanoyl-CoA[p],
2.43727351487948,r_2251,2-enoyl-CoA hydratase (3-hydroxyhexadecanoyl-CoA),H2O[p] + hexadec-2-enoyl-CoA[p] => (S)-3-hydroxypalmitoyl-CoA[p],
1.93439519807605,r_2252,2-enoyl-CoA hydratase (3-hydroxyoctadecanoyl-CoA),H2O[p] + trans-octadec-2-enoyl-CoA[p] => 3-hydroxyoctadecanoyl-CoA[p],
2.39525305735071,r_2254,2-enoyl-CoA hydratase (3-hydroxybutanoyl-CoA),H2O[p] + but-2-enoyl-CoA[p] => (R)-3-hydroxybutanoyl-CoA[p],
2.39525305735071,r_2255,2-enoyl-CoA hydratase (3-hydroxyhexanoyl-CoA),H2O[p] + trans-hex-2-enoyl-CoA[p] => (R)-3-hydroxyhexanoyl-CoA[p],
2.39525305735071,r_2256,2-enoyl-CoA hydratase (3-hydroxyoctanoyl-CoA),H2O[p] + trans-oct-2-enoyl-CoA[p] => (R)-3-hydroxyoctanoyl-CoA[p],
2.39525305735071,r_2266,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),(R)-3-hydroxydecanoyl-CoA[p] + NAD[p] => 3-oxodecanoyl-CoA[p] + H+[p] + NADH[p],
2.43727351487948,r_2267,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),(R)-3-hydroxylauroyl-CoA[p] + NAD[p] => 3-oxolauroyl-CoA[p] + H+[p] + NADH[p],
2.43727351487948,r_2268,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),(S)-3-hydroxypalmitoyl-CoA[p] + NAD[p] => 3-oxopalmitoyl-CoA[p] + H+[p] + NADH[p],
1.93439519807605,r_2269,3-hydroxyacyl-CoA dehydrogenase (3-oxooctadecanoyl-CoA),3-hydroxyoctadecanoyl-CoA[p] + NAD[p] => 3-oxooctadecanoyl-CoA[p] + H+[p] + NADH[p],
2.39525305735071,r_2271,3-hydroxyacyl-CoA dehydrogenase (3-oxobutanoyl-CoA),NAD[p] + (R)-3-hydroxybutanoyl-CoA[p] => H+[p] + NADH[p] + acetoacetyl-CoA[p],
2.39525305735071,r_2272,3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),NAD[p] + (R)-3-hydroxyhexanoyl-CoA[p] => H+[p] + NADH[p] + 3-oxohexanoyl-CoA[p],
2.39525305735071,r_2273,3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),NAD[p] + (R)-3-hydroxyoctanoyl-CoA[p] => H+[p] + NADH[p] + 3-oxooctanoyl-CoA[p],
1.39525305740664,r_2283,acetyl-CoA C-acyltransferase (acetyl-CoA),coenzyme A[p] + acetoacetyl-CoA[p] => 2 acetyl-CoA[p],"Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Biosynthesis of unsaturated fatty acids;Fatty acid degradation;Fatty acid metabolism;Peroxisome;Valine, leucine and isoleucine degradation"
1.39525305741166,r_2284,acetyl-CoA C-acyltransferase (butanoyl-CoA),coenzyme A[p] + 3-oxohexanoyl-CoA[p] => acetyl-CoA[p] + butanoyl-CoA[p],"Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Biosynthesis of unsaturated fatty acids;Fatty acid degradation;Fatty acid metabolism;Peroxisome;Valine, leucine and isoleucine degradation"
3.39525305734971,r_2285,acetyl-CoA C-acyltransferase (hexanoyl-CoA),coenzyme A[p] + 3-oxooctanoyl-CoA[p] => acetyl-CoA[p] + hexanoyl-CoA[p],"Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Biosynthesis of unsaturated fatty acids;Fatty acid degradation;Fatty acid metabolism;Peroxisome;Valine, leucine and isoleucine degradation"
2.16957825549812,r_2318,"glycerol-3-phosphate acyltransferase (18:0), lipid particle",glycerol 3-phosphate[lp] + stearoyl-CoA[lp] => coenzyme A[lp] + 1-acyl-sn-glycerol 3-phosphate (18:0)[lp],
2.17031690771007,r_2322,"dihydroxyacetone phosphate acyltransferase (18:0), lipid particle",dihydroxyacetone phosphate[lp] + stearoyl-CoA[lp] => acylglycerone phosphate (18:0)[lp] + coenzyme A[lp],
2.17031690771007,r_2330,"acyl dhap reductase (18:0), lipid particle",acylglycerone phosphate (18:0)[lp] + H+[lp] + NADPH[lp] => 1-acyl-sn-glycerol 3-phosphate (18:0)[lp] + NADP(+)[lp],
2.19960915434811,r_2353,"PA phosphatase (1-16:0, 2-18:1), vacuolar membrane","H2O[vm] + phosphatidate (1-16:0, 2-18:1)[vm] => phosphate[vm] + diglyceride (1-16:0, 2-18:1)[vm]",
2.20899092744202,r_2357,"PA phosphatase (1-18:0, 2-18:1), vacuolar membrane","H2O[vm] + phosphatidate (1-18:0, 2-18:1)[vm] => phosphate[vm] + diglyceride (1-18:0, 2-18:1)[vm]",
2.19955158919898,r_2444,"CDP-diacylglycerol synthase (1-16:0, 2-18:1), mitochondrial membrane","CTP[mm] + H+[mm] + phosphatidate (1-16:0, 2-18:1)[mm] <=> diphosphate[mm] + CDP-diacylglycerol (1-16:0, 2-18:1)[mm]",
2.6431110773814,r_2468,"PS decarboxylase (1-16:0, 2-18:1), mitochondrial membrane","H+[mm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-16:0, 2-18:1)[mm]",
2.64368166448646,r_2470,"PS decarboxylase (1-18:0, 2-18:1), mitochondrial membrane","H+[mm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[mm] => carbon dioxide[mm] + phosphatidylethanolamine (1-18:0, 2-18:1)[mm]",
1.66560694753982,r_2484,"PS decarboxylase (1-16:0, 2-18:1), vacuolar membrane","H+[vm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[vm] => carbon dioxide[vm] + phosphatidylethanolamine (1-16:0, 2-18:1)[vm]",
2.63578273545516,r_2486,"PS decarboxylase (1-18:0, 2-18:1), vacuolar membrane","H+[vm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[vm] => carbon dioxide[vm] + phosphatidylethanolamine (1-18:0, 2-18:1)[vm]",
2.19958078674227,r_2540,"phosphatidylglycerolphosphate synthase (1-16:0, 2-18:1), mitochondrial membrane","CDP-diacylglycerol (1-16:0, 2-18:1)[mm] + glycerol 3-phosphate[mm] => H+[mm] + CMP[mm] + 3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:1)[mm]",
2.19958078674227,r_2546,"PGP phosphatase (1-16:0, 2-18:1), mitochondrial membrane","3-(3-sn-phosphatidyl)-sn-glycerol 1-phosphate (1-16:0, 2-18:1)[mm] + H2O[mm] => phosphate[mm] + phosphatidylglycerol (1-16:0, 2-18:1)[mm]",
2.21153247315766,r_2824,"phosphatidylinositol 4-kinase (1-16:0, 2-18:1), cell envelope","ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce] => H+[ce] + ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce]",
2.21153247318075,r_2826,"phosphatidylinositol 4-kinase (1-18:0, 2-18:1), cell envelope","ATP[ce] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce] => H+[ce] + ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce]",
1.21153247312677,r_2840,"phosphatidylinositol 4-kinase (1-16:0, 2-18:1), Golgi membrane","ATP[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm] => H+[gm] + ADP[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[gm]",
1.21153247313759,r_2842,"phosphatidylinositol 4-kinase (1-18:0, 2-18:1), Golgi membrane","ATP[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm] => H+[gm] + ADP[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[gm]",
2.21153247316367,r_2848,"phosphatidylinositol 4-kinase (1-16:0, 2-18:1), nucleus","ATP[n] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[n] => ADP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[n]",
2.21153247317254,r_2850,"phosphatidylinositol 4-kinase (1-18:0, 2-18:1), nucleus","ATP[n] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[n] => ADP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[n]",
2.21153247316367,r_2864,"PI 4-P 5-kinase (1-16:0, 2-18:1), nucleus","ATP[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[n] => ADP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[n]",
2.21153247317254,r_2866,"PI 4-P 5-kinase (1-18:0, 2-18:1), nucleus","ATP[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[n] => ADP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[n]",
2.21153247317005,r_2872,"PI 4-P 5-kinase (1-16:0, 2-18:1), cell envelope","ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] => H+[ce] + ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[ce]",
2.21153247316316,r_2874,"PI 4-P 5-kinase (1-18:0, 2-18:1), cell envelope","ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] => H+[ce] + ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[ce]",
2.21161198734168,r_2880,"PI 3-P 5-kinase (1-16:0, 2-18:1), vacuolar membrane","ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[vm] => H+[vm] + ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[vm]",
2.21161198391798,r_2882,"PI 3-P 5-kinase (1-18:0, 2-18:1), vacuolar membrane","ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[vm] => H+[vm] + ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[vm]",
2.19960915437957,r_3102,"PG phospholipase C (1-16:0, 2-18:1), mitochondrial membrane","H2O[mm] + phosphatidylglycerol (1-16:0, 2-18:1)[mm] => H+[mm] + glycerol 3-phosphate[mm] + diglyceride (1-16:0, 2-18:1)[mm]",
2.21153247315766,r_3148,"PI 4-P phosphatase (1-16:0, 2-18:1), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[ce] + phosphate[ce]",
2.21153247318942,r_3150,"PI 4-P phosphatase (1-18:0, 2-18:1), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[ce] + phosphate[ce]",
2.21153247310063,r_3172,"PI 4-P phosphatase (1-16:0, 2-18:1), Golgi membrane","H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[gm] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm]",
2.21153247310551,r_3174,"PI 4-P phosphatase (1-18:0, 2-18:1), Golgi membrane","H2O[gm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[gm] => phosphate[gm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm]",
2.21153247317005,r_3196,"PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] + phosphate[ce]",
2.21153247316316,r_3198,"PI 4,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] + phosphate[ce]",
2.21153247319624,r_3220,"PI 3,5-P2 phosphatase (1-16:0, 2-18:1), vacuolar membrane","H2O[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[vm] => phosphate[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[vm]",
2.2115324731607,r_3222,"PI 3,5-P2 phosphatase (1-18:0, 2-18:1), vacuolar membrane","H2O[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[vm] => phosphate[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[vm]",
2.21153247318566,r_3228,"DGPP phosphatase (1-16:0, 2-18:1), vacuolar membrane","H2O[vm] + 1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:1)[vm] => phosphate[vm] + phosphatidate (1-16:0, 2-18:1)[vm] + H+[vm]",
2.2115324731856,r_3230,"DGPP phosphatase (1-18:0, 2-18:1), vacuolar membrane","H2O[vm] + 1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)[vm] => phosphate[vm] + phosphatidate (1-18:0, 2-18:1)[vm] + H+[vm]",
2.37790688066393,r_3246,"lysoPA phosphatase (18:0), vacuolar membrane",H2O[vm] + 1-acyl-sn-glycerol 3-phosphate (18:0)[vm] => phosphate[vm] + 1-monoglyceride (18:0)[vm],
2.45958370719224,r_3252,"ergosteryl ester hydrolase (16:1), lipid particle",ergosteryl palmitoleate[lp] + H2O[lp] => ergosterol[lp] + H+[lp] + palmitoleate[lp],Steroid biosynthesis
2.45958370716788,r_3254,"episteryl ester hydrolase (16:1), lipid particle",H2O[lp] + episteryl palmitoleate[lp] => H+[lp] + palmitoleate[lp] + episterol[lp],
2.45958370716767,r_3256,"fecosteryl ester hydrolase (16:1), lipid particle",H2O[lp] + fecosteryl palmitoleate[lp] => fecosterol[lp] + H+[lp] + palmitoleate[lp],
2.45958370719124,r_3258,"lanosteryl ester hydrolase (16:1), lipid particle",H2O[lp] + lanosteryl palmitoleate[lp] => H+[lp] + palmitoleate[lp] + lanosterol[lp],
2.45958370719428,r_3260,"zymosteryl ester hydrolase (16:1), lipid particle",H2O[lp] + zymosteryl palmitoleate[lp] => H+[lp] + zymosterol[lp] + palmitoleate[lp],
2.45958370721325,r_3262,"zymosteryl ester hydrolase (16:1), cell envelope",H2O[ce] + zymosteryl palmitoleate[ce] => H+[ce] + zymosterol[ce] + palmitoleate[ce],
2.27352738804564,r_3302,"DAG lipase (1-18:0, 2-18:1), lipid particle","diglyceride (1-18:0, 2-18:1)[lp] + H2O[lp] => H+[lp] + oleate[lp] + 1-monoglyceride (18:0)[lp]",
2.21153247318566,r_3344,"PA kinase (1-16:0, 2-18:1), vacuolar membrane","phosphatidate (1-16:0, 2-18:1)[vm] + ATP[vm] <=> ADP[vm] + 1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:1)[vm]",
2.2115324731856,r_3346,"PA kinase (1-18:0, 2-18:1), vacuolar membrane","phosphatidate (1-18:0, 2-18:1)[vm] + ATP[vm] <=> ADP[vm] + 1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)[vm]",
2.19960915438698,r_3432,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-1 (C24))","ceramide-1 (C24)[g] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm] => inositol-P-ceramide A (C24)[g] + diglyceride (1-16:0, 2-18:1)[gm]",
2.20899092736977,r_3434,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-1 (C24))","ceramide-1 (C24)[g] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm] => inositol-P-ceramide A (C24)[g] + diglyceride (1-18:0, 2-18:1)[gm]",
2.19960915438863,r_3440,"IPC synthase (PI (1-16:0, 2-18:1) ceramide-1 (C26))","ceramide-1 (C26)[g] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm] => inositol-P-ceramide A (C26)[g] + diglyceride (1-16:0, 2-18:1)[gm]",
2.20899092736989,r_3442,"IPC synthase (PI (1-18:0, 2-18:1) ceramide-1 (C26))","ceramide-1 (C26)[g] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm] => inositol-P-ceramide A (C26)[g] + diglyceride (1-18:0, 2-18:1)[gm]",
4.3916636894389,r_3513,"oleate transport, cytoplasm-ER membrane",oleate[c] <=> oleate[erm],
3.91234652312984,r_3745,"phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-lipid particle","phosphatidylethanolamine (1-18:0, 2-18:1)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:1)[lp]",
2.19955158919898,r_3763,"phosphatidate (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane","phosphatidate (1-16:0, 2-18:1)[erm] <=> phosphatidate (1-16:0, 2-18:1)[mm]",
